51, 2.0, 25.928998947143555, 49.26433563232422, 119.03125762939453, 214.86436462402344, 0.9464803338050842
1, 1.0, 36.5203742980957, 0.0, 224.0, 153.5383758544922, 0.589149534702301
1, 2.0, 37.543373107910156, 0.12316436320543289, 224.0, 155.11557006835938, 0.1653597354888916
50, 2.0, 27.514755249023438, 48.421844482421875, 123.97721862792969, 219.28341674804688, 0.9470887184143066
3, 1.0, 46.04426193237305, 1.1270644664764404, 223.05047607421875, 157.8978729248047, 0.5629934668540955
3, 3.0, 45.84260940551758, 3.0814483165740967, 224.0, 155.6705322265625, 0.47701042890548706
17, 1.0, 20.92008399963379, 39.1878662109375, 222.12139892578125, 122.16502380371094, 0.5625445246696472
93, 3.0, 119.07154083251953, 58.84730911254883, 195.42050170898438, 135.17849731445312, 0.9538025856018066
15, 1.0, 17.244400024414062, 39.18121337890625, 221.08938598632812, 122.42113494873047, 0.6329969167709351
53, 2.0, 23.89946174621582, 50.93629837036133, 111.97906494140625, 205.03607177734375, 0.9607780575752258
48, 2.0, 33.080810546875, 45.49630355834961, 140.64129638671875, 223.99708557128906, 0.9380054473876953
92, 3.0, 120.18925476074219, 57.354774475097656, 196.0110321044922, 132.01513671875, 0.9437956809997559
49, 2.0, 28.576183319091797, 49.57114028930664, 129.49172973632812, 223.21408081054688, 0.953525185585022
2, 1.0, 44.5406379699707, 1.1356735229492188, 224.0, 115.82071685791016, 0.607417106628418
2, 2.0, 44.21531295776367, 0.0, 224.0, 158.3762969970703, 0.434838205575943
18, 1.0, 0.0, 36.58718490600586, 187.09689331054688, 128.6630096435547, 0.7271956205368042
115, 0.0, 7.000117301940918, 24.81389617919922, 172.7837371826172, 128.76959228515625, 0.254282683134079
115, 1.0, 6.295449733734131, 24.72705841064453, 173.01431274414062, 122.27729797363281, 0.17110951244831085
115, 2.0, 5.48199462890625, 25.408004760742188, 173.24513244628906, 125.848876953125, 0.14510148763656616
94, 3.0, 115.9461898803711, 60.287113189697266, 193.50506591796875, 137.051513671875, 0.9638935923576355
114, 2.0, 7.449868679046631, 32.54710388183594, 171.118896484375, 131.80166625976562, 0.5899472832679749
114, 0.0, 6.632397174835205, 34.38505172729492, 172.4510040283203, 132.9883270263672, 0.19261814653873444
91, 3.0, 115.63178253173828, 58.32080078125, 192.564208984375, 133.84722900390625, 0.9463911056518555
112, 2.0, 10.380948066711426, 45.01074981689453, 172.12298583984375, 139.59518432617188, 0.5454924702644348
112, 0.0, 10.470877647399902, 45.41440200805664, 172.83810424804688, 144.13436889648438, 0.43570566177368164
16, 1.0, 17.506494522094727, 39.85211944580078, 221.0459747314453, 121.9896011352539, 0.6204630732536316
0, 1.0, 26.310945510864258, 0.0, 224.0, 158.36424255371094, 0.6112450957298279
0, 1.0, 25.922813415527344, 0.08787383884191513, 224.0, 107.11648559570312, 0.4842573404312134
0, 2.0, 29.462890625, 0.08923034369945526, 224.0, 156.74351501464844, 0.4117816388607025
52, 2.0, 25.028160095214844, 49.41996383666992, 115.23841857910156, 208.52426147460938, 0.9601464867591858
113, 0.0, 7.777614593505859, 36.2435302734375, 172.06338500976562, 134.30982971191406, 0.5403305888175964
